TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612745,1980,00,Mike Dunleavy,Mike,mike-dunleavy,,G,6-3,180,"MAR 21, 1954",27.0,4,South Carolina,76616,,0
1610612745,1980,00,Calvin Garrett,Calvin,calvin-garrett,00,F,6-7,190,"JUL 11, 1956",24.0,R,Oral Roberts,76786,,0
1610612745,1980,00,Tom Henderson,Tom,tom-henderson,6,G,6-3,190,"JAN 26, 1952",29.0,6,Hawaii,76996,,0
1610612745,1980,00,Major Jones,Major,major-jones,11,F,6-9,225,"JUL 09, 1953",27.0,1,Albany State (GA),77189,,0
1610612745,1980,00,Allen Leavell,Allen,allen-leavell,30,G,6-1,170,"MAY 27, 1957",24.0,1,Oklahoma City,77353,,0
1610612745,1980,00,Moses Malone,Moses,moses-malone,24,C,6-10,215,"MAR 23, 1955",26.0,4,Petersburg HS (VA),77449,,0
1610612745,1980,00,Calvin Murphy,Calvin,calvin-murphy,23,G,5-9,165,"MAY 09, 1948",33.0,10,Niagara,77669,,0
1610612745,1980,00,Billy Paultz,Billy,billy-paultz,5,C,6-11,235,"JUL 30, 1948",32.0,4,St. John's (NY),77817,,0
1610612745,1980,00,Robert Reid,Robert,robert-reid,50,F,6-8,205,"AUG 30, 1955",25.0,3,St. Mary's (TX),77936,,0
1610612745,1980,00,John Stroud,John,john-stroud,42,F,6-7,215,"OCT 29, 1957",23.0,R,Mississippi,78274,,0
1610612745,1980,00,Rudy Tomjanovich,Rudy,rudy-tomjanovich,45,F,6-8,218,"NOV 24, 1948",32.0,10,Michigan,78350,,0
1610612745,1980,00,Bill Willoughby,Bill,bill-willoughby,32,F,6-8,205,"MAY 20, 1957",24.0,4,Dwight Morrow HS (NJ),78577,,0
