TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612738,1999,00,Walter McCarty,Walter,walter-mccarty,0,F,6-10,230,"FEB 01, 1974",26.0,3,Kentucky,962,
1610612738,1999,00,Tony Battie,Tony,tony-battie,4,C-F,6-11,240,"FEB 11, 1976",24.0,2,Texas Tech,1499,
1610612738,1999,00,Kenny Anderson,Kenny,kenny-anderson,7,G,6-1,168,"OCT 09, 1970",29.0,8,Georgia Tech,72,
1610612738,1999,00,Antoine Walker,Antoine,antoine-walker,8,F,6-9,245,"AUG 12, 1976",23.0,3,Kentucky,952,
1610612738,1999,00,Dana Barros,Dana,dana-barros,11,G,5-11,163,"APR 13, 1967",33.0,10,Boston College,344,
1610612738,1999,00,Doug Overton,Doug,doug-overton,20,G,6-3,190,"AUG 03, 1969",30.0,7,La Salle,77,
1610612738,1999,00,Danny Fortson,Danny,danny-fortson,27,F,6-7,260,"MAR 27, 1976",24.0,2,Cincinnati,1504,
1610612738,1999,00,Paul Pierce,Paul,paul-pierce,34,G-F,6-7,220,"OCT 13, 1977",22.0,1,Kansas,1718,
1610612738,1999,00,Calbert Cheaney,Calbert,calbert-cheaney,40,G-F,6-7,215,"JUL 17, 1971",28.0,6,Indiana,384,
1610612738,1999,00,Adrian Griffin,Adrian,adrian-griffin,44,F-G,6-5,215,"JUL 04, 1974",25.0,R,Seton Hall,1559,
1610612738,1999,00,Vitaly Potapenko,Vitaly,vitaly-potapenko,52,C,6-10,280,"MAR 21, 1975",25.0,3,Wright State,958,
1610612738,1999,00,Eric Williams,Eric,eric-williams,55,F,6-8,220,"JUL 17, 1972",27.0,4,Providence,677,
