TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612766,1991,00,Michael Ansley,Michael,michael-ansley,54,F,6-7,225,"FEB 08, 1967",25.0,2,Alabama,76050,,0
1610612766,1991,00,Muggsy Bogues,Muggsy,muggsy-bogues,1,G,5-3,136,"JAN 09, 1965",27.0,4,Wake Forest,177,,0
1610612766,1991,00,Dell Curry,Dell,dell-curry,30,G,6-4,190,"JUN 25, 1964",28.0,5,Virginia Tech,209,,0
1610612766,1991,00,Anthony Frederick,Anthony,anthony-frederick,24,F,6-7,205,"DEC 07, 1964",27.0,2,Pepperdine,76752,,0
1610612766,1991,00,Kenny Gattison,Kenny,kenny-gattison,33,F,6-8,225,"MAY 23, 1964",28.0,4,Old Dominion,930,,0
1610612766,1991,00,Kendall Gill,Kendall,kendall-gill,13,G,6-5,216,"MAY 25, 1968",24.0,1,Illinois,383,,0
1610612766,1991,00,Mike Gminski,Mike,mike-gminski,42,C,6-11,250,"AUG 03, 1959",32.0,11,Duke,76826,,0
1610612766,1991,00,Ronnie Grandison,Ronnie,ronnie-grandison,31,F,6-6,215,"JUL 09, 1964",27.0,1,New Orleans,97,,0
1610612766,1991,00,Cedric Hunter,Cedric,cedric-hunter,15,F,6-0,180,"JAN 16, 1965",27.0,R,Kansas,77083,,0
1610612766,1991,00,Larry Johnson,Larry,larry-johnson,2,F,6-7,250,"MAR 14, 1969",23.0,R,UNLV,913,,0
1610612766,1991,00,Eric Leckner,Eric,eric-leckner,45,C,6-11,265,"MAY 27, 1966",26.0,3,Wyoming,287,,0
1610612766,1991,00,Kevin Lynch,Kevin,kevin-lynch,9,F,6-5,195,"DEC 24, 1968",23.0,R,Minnesota,77426,,0
1610612766,1991,00,Johnny Newman,Johnny,johnny-newman,22,F,6-7,190,"NOV 28, 1963",28.0,5,Richmond,271,,0
1610612766,1991,00,Elliot Perry,Elliot,elliot-perry,21,G,6-0,150,"MAR 28, 1969",23.0,R,Memphis,386,,0
1610612766,1991,00,J.R. Reid,J.R.,jr-reid,34,F,6-9,247,"MAR 31, 1968",24.0,2,North Carolina,462,,0
