TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612743,1990,00,Mahmoud Abdul-Rauf,Mahmoud,mahmoud-abdul-rauf,3,G,6-1,162,"MAR 09, 1969",22.0,R,Louisiana State,51,,0
1610612743,1990,00,Michael Adams,Michael,michael-adams,14,G,5-10,162,"JAN 19, 1963",28.0,5,Boston College,149,,0
1610612743,1990,00,Greg Anderson,Greg,greg-anderson,33,F,6-10,230,"JUN 22, 1964",27.0,3,Houston,246,,0
1610612743,1990,00,Kenny Battle,Kenny,kenny-battle,5,G,6-6,210,"OCT 10, 1964",26.0,1,Illinois,76123,,0
1610612743,1990,00,Anthony Cook,Anthony,anthony-cook,45,F,6-9,205,"MAR 19, 1967",24.0,R,Arizona,76433,,0
1610612743,1990,00,T.R. Dunn,T.R.,tr-dunn,23,G,6-4,192,"FEB 01, 1955",36.0,13,Alabama,76618,,0
1610612743,1990,00,Jim Farmer,Jim,jim-farmer,22,F,6-4,190,"SEP 23, 1964",26.0,3,Alabama,76695,,0
1610612743,1990,00,Corey Gaines,Corey,corey-gaines,1,G,6-3,195,"JUN 01, 1965",26.0,2,Loyola-Marymount,76770,,0
1610612743,1990,00,Jerome Lane,Jerome,jerome-lane,35,F,6-6,230,"DEC 04, 1966",24.0,2,Pittsburgh,77335,,0
1610612743,1990,00,Tim Legler,Tim,tim-legler,22,G,6-4,200,"DEC 26, 1966",24.0,1,La Salle,100,,0
1610612743,1990,00,Marcus Liberty,Marcus,marcus-liberty,30,F,6-8,205,"OCT 27, 1968",22.0,R,Illinois,77386,,0
1610612743,1990,00,Todd Lichti,Todd,todd-lichti,21,G,6-4,205,"JAN 08, 1967",24.0,1,Stanford,77387,,0
1610612743,1990,00,Anthony Mason,Anthony,anthony-mason,34,F,6-8,270,"DEC 14, 1966",24.0,1,Tennessee State,193,,0
1610612743,1990,00,Craig Neal,Craig,craig-neal,22,G,6-5,165,"FEB 16, 1964",27.0,1,Georgia Tech,77694,,0
1610612743,1990,00,Blair Rasmussen,Blair,blair-rasmussen,41,F,6-4,172,"NOV 13, 1962",28.0,5,Oregon,78656,,0
1610612743,1990,00,Reggie Williams,Reggie,reggie-williams,,F,6-7,190,"MAR 05, 1964",27.0,3,Georgetown,199,,0
1610612743,1990,00,Joe Wolf,Joe,joe-wolf,42,C,6-11,230,"DEC 17, 1964",26.0,3,North Carolina,341,,0
1610612743,1990,00,Orlando Woolridge,Orlando,orlando-woolridge,0,F,6-9,215,"DEC 16, 1959",31.0,9,Notre Dame,78615,,0
