TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612753,2013,00,Doron Lamb,Doron,doron-lamb,1,G,6-4,200,"NOV 06, 1991",22.0,1,Kentucky,203117,
1610612753,2013,00,Kyle O'Quinn,Kyle,kyle-oquinn,2,F,6-10,250,"MAR 26, 1990",24.0,1,Norfolk State,203124,
1610612753,2013,00,Dewayne Dedmon,Dewayne,dewayne-dedmon,3,C,7-0,255,"AUG 12, 1989",24.0,R,USC,203473,
1610612753,2013,00,Arron Afflalo,Arron,arron-afflalo,4,G-F,6-5,215,"OCT 15, 1985",28.0,6,UCLA,201167,
1610612753,2013,00,Victor Oladipo,Victor,victor-oladipo,5,G,6-4,215,"MAY 04, 1992",22.0,R,Indiana,203506,
1610612753,2013,00,Nikola Vučević,Nikola,nikola-vučević,9,C,7-0,250,"OCT 24, 1990",23.0,2,Southern California,202696,
1610612753,2013,00,Ronnie Price,Ronnie,ronnie-price,10,G,6-2,190,"JUN 21, 1983",31.0,8,Utah Valley,101179,
1610612753,2013,00,Tobias Harris,Tobias,tobias-harris,12,F,6-9,235,"JUL 15, 1992",21.0,2,Tennessee,202699,
1610612753,2013,00,Jameer Nelson,Jameer,jameer-nelson,14,G,6-0,190,"FEB 09, 1982",32.0,9,St. Joseph's (PA),2749,
1610612753,2013,00,Maurice Harkless,Maurice,maurice-harkless,21,F,6-9,220,"MAY 11, 1993",21.0,1,"St. John's, N.Y.",203090,
1610612753,2013,00,Andrew Nicholson,Andrew,andrew-nicholson,44,F,6-9,250,"DEC 08, 1989",24.0,1,St. Bonaventure,203094,
1610612753,2013,00,Jason Maxiell,Jason,jason-maxiell,54,F,6-7,260,"FEB 18, 1983",31.0,8,Cincinnati,101131,
1610612753,2013,00,E'Twaun Moore,E'Twaun,etwaun-moore,55,G,6-4,191,"FEB 25, 1989",25.0,2,Purdue,202734,
