TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612739,1984,00,Ron Anderson,Ron,ron-anderson,25,F,6-7,215,"OCT 15, 1958",26.0,R,Fresno State,76046,,0
1610612739,1984,00,John Bagley,John,john-bagley,5,G,6-0,185,"APR 23, 1960",25.0,2,Boston College,76082,,0
1610612739,1984,00,Johnny Davis,Johnny,johnny-davis,16,G,6-2,170,"OCT 21, 1955",29.0,8,Dayton,76526,,0
1610612739,1984,00,World Free,World,world-free,21,G,6-3,185,"DEC 09, 1953",31.0,9,Guilford,76753,,0
1610612739,1984,00,Butch Graves,Butch,butch-graves,10,F,6-3,200,"JAN 05, 1962",23.0,R,Yale,76855,,0
1610612739,1984,00,Roy Hinson,Roy,roy-hinson,32,C,6-9,210,"MAY 02, 1961",24.0,1,Rutgers,77030,,0
1610612739,1984,00,Phil Hubbard,Phil,phil-hubbard,35,F,6-8,215,"DEC 13, 1956",28.0,5,Michigan,77071,,0
1610612739,1984,00,Geoff Huston,Geoff,geoff-huston,20,G,6-2,175,"NOV 08, 1957",27.0,5,Texas Tech,77087,,0
1610612739,1984,00,Ben Poquette,Ben,ben-poquette,50,F,6-9,235,"MAY 07, 1955",30.0,7,Central Michigan,77873,,0
1610612739,1984,00,Campy Russell,Campy,campy-russell,4,F,6-8,215,"JAN 12, 1952",33.0,8,Michigan,78047,,0
1610612739,1984,00,Lonnie Shelton,Lonnie,lonnie-shelton,8,F,6-8,240,"OCT 19, 1955",29.0,8,Oregon State,78133,,0
1610612739,1984,00,Robert Smith,Robert,robert-smith,10,G,5-11,165,"MAR 10, 1955",30.0,6,UNLV,78204,,0
1610612739,1984,00,Paul Thompson,Paul,paul-thompson,33,G,6-6,210,"MAY 25, 1961",24.0,1,Tulane,78332,,0
1610612739,1984,00,Mel Turpin,Mel,mel-turpin,54,C,6-11,240,"DEC 28, 1960",24.0,R,Kentucky,78386,,0
1610612739,1984,00,Mark West,Mark,mark-west,41,C,6-10,230,"NOV 05, 1960",24.0,1,Old Dominion,770,,0
1610612739,1984,00,Kevin Williams,Kevin,kevin-williams,12,G,6-2,175,"SEP 11, 1961",23.0,1,St. John's (NY),78556,,0
