TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612753,2005,00,Trevor Ariza,Trevor,trevor-ariza,1,F,6-8,210,"JUN 30, 1985",20.0,1,UCLA,2772,,0
1610612753,2005,00,Stacey Augmon,Stacey,stacey-augmon,2,F-G,6-8,213,"AUG 01, 1968",37.0,14,UNLV,278,,0
1610612753,2005,00,Tony Battie,Tony,tony-battie,4,C-F,6-11,240,"FEB 11, 1976",30.0,8,Texas Tech,1499,,0
1610612753,2005,00,Keyon Dooling,Keyon,keyon-dooling,5,G,6-3,195,"MAY 08, 1980",26.0,5,Missouri,2039,,0
1610612753,2005,00,Pat Garrity,Pat,pat-garrity,8,F,6-9,238,"AUG 23, 1976",29.0,7,Notre Dame,1727,,0
1610612753,2005,00,DeShawn Stevenson,DeShawn,deshawn-stevenson,9,G,6-5,210,"APR 03, 1981",25.0,5,Washington Union HS (CA),2052,,0
1610612753,2005,00,Dwight Howard,Dwight,dwight-howard,12,F-C,6-11,265,"DEC 08, 1985",20.0,1,SW Atlanta Christian Academy (GA),2730,,0
1610612753,2005,00,Jameer Nelson,Jameer,jameer-nelson,14,G,6-0,190,"FEB 09, 1982",24.0,1,St. Joseph's (PA),2749,,0
1610612753,2005,00,Hedo Turkoglu,Hedo,hedo-turkoglu,15,F,6-10,220,"MAR 19, 1979",27.0,5,Efes Pilsen,2045,,0
1610612753,2005,00,Carlos Arroyo,Carlos,carlos-arroyo,30,G,6-2,202,"JUL 30, 1979",26.0,4,Florida International,2306,,0
1610612753,2005,00,Darko Milicic,Darko,darko-milicic,31,F-C,7-0,245,"JUN 20, 1985",21.0,2,Hemoform,2545,,0
1610612753,2005,00,Grant Hill,Grant,grant-hill,33,F,6-8,225,"OCT 05, 1972",33.0,10,Duke,255,,0
1610612753,2005,00,Travis Diener,Travis,travis-diener,34,G,6-1,175,"MAR 01, 1982",24.0,R,Marquette,101143,,0
1610612753,2005,00,Mario Kasun,Mario,mario-kasun,41,C,7-1,260,"APR 05, 1980",26.0,1,Skyliners Frankfurt,2435,,0
1610612753,2005,00,Bo Outlaw,Bo,bo-outlaw,45,F,6-8,220,"APR 13, 1971",35.0,12,Houston,448,,0
