TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612756,1983,00,Alvan Adams,Alvan,alvan-adams,33,C,6-9,210,"JUL 19, 1954",29.0,8,Oklahoma,76011,,0
1610612756,1983,00,Walter Davis,Walter,walter-davis,6,G,6-6,193,"SEP 09, 1954",29.0,6,North Carolina,1453,,0
1610612756,1983,00,James Edwards,James,james-edwards,53,C,7-1,225,"NOV 22, 1955",28.0,6,Washington,229,,0
1610612756,1983,00,Rod Foster,Rod,rod-foster,10,G,6-1,160,"OCT 10, 1960",23.0,R,UCLA,76742,,0
1610612756,1983,00,Johnny High,Johnny,johnny-high,11,G,6-3,185,"APR 25, 1957",27.0,3,Nevada,77022,,0
1610612756,1983,00,Maurice Lucas,Maurice,maurice-lucas,20,F,6-9,215,"FEB 18, 1952",32.0,7,Marquette,77420,,0
1610612756,1983,00,Kyle Macy,Kyle,kyle-macy,4,G,6-3,175,"APR 09, 1957",27.0,3,Kentucky,77438,,0
1610612756,1983,00,Larry Nance,Larry,larry-nance,22,F,6-10,205,"FEB 12, 1959",25.0,2,Clemson,77685,,0
1610612756,1983,00,Charlie Pittman,Charlie,charlie-pittman,32,F,6-8,220,"MAR 23, 1958",26.0,1,Maryland,77864,,0
1610612756,1983,00,Rick Robey,Rick,rick-robey,8,C,6-11,230,"JAN 30, 1956",28.0,5,Kentucky,77984,,0
1610612756,1983,00,Mike Sanders,Mike,mike-sanders,7,F,6-6,210,"MAY 07, 1960",24.0,1,UCLA,78059,,0
1610612756,1983,00,Alvin Scott,Alvin,alvin-scott,14,F,6-7,185,"SEP 14, 1955",28.0,6,Oral Roberts,78095,,0
1610612756,1983,00,Paul Westphal,Paul,paul-westphal,44,G,6-4,195,"NOV 30, 1950",33.0,11,Southern California,78500,,0
