TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612743,2007,00,Taurean Green,Taurean,taurean-green,0,G,6-0,177,"NOV 28, 1986",21.0,R,Florida,201192,,0
1610612743,2007,00,JR Smith,JR,jr-smith,1,G,6-6,220,"SEP 09, 1985",22.0,3,No College,2747,,0
1610612743,2007,00,Allen Iverson,Allen,allen-iverson,3,G,6-0,180,"JUN 07, 1975",33.0,11,Georgetown,947,,0
1610612743,2007,00,Kenyon Martin,Kenyon,kenyon-martin,4,F,6-9,240,"DEC 30, 1977",30.0,7,Cincinnati,2030,,0
1610612743,2007,00,Yakhouba Diawara,Yakhouba,yakhouba-diawara,5,G-F,6-7,225,"AUG 29, 1982",25.0,1,Pepperdine,200821,,0
1610612743,2007,00,Bobby Jones,Bobby,bobby-jones,11,F,6-7,215,"JAN 09, 1984",24.0,1,Washington,200784,,0
1610612743,2007,00,Chucky Atkins,Chucky,chucky-atkins,12,G,5-11,185,"AUG 14, 1974",33.0,8,South Florida,1088,,0
1610612743,2007,00,Carmelo Anthony,Carmelo,carmelo-anthony,15,F,6-8,230,"MAY 29, 1984",24.0,4,Syracuse,2546,,0
1610612743,2007,00,Eduardo Najera,Eduardo,eduardo-najera,21,F,6-8,235,"JUL 11, 1976",31.0,7,Oklahoma,2059,,0
1610612743,2007,00,Marcus Camby,Marcus,marcus-camby,23,C,6-11,235,"MAR 22, 1974",34.0,11,Massachusetts,948,,0
1610612743,2007,00,Anthony Carter,Anthony,anthony-carter,25,G,6-2,195,"JUN 16, 1975",33.0,8,Hawaii,1853,,0
1610612743,2007,00,Nene,Nene,nene-hilario,31,F-C,6-11,250,"SEP 13, 1982",25.0,5,Vasco de Gama,2403,,0
1610612743,2007,00,Linas Kleiza,Linas,linas-kleiza,43,F-G,6-8,245,"JAN 03, 1985",23.0,2,Missouri,101132,,0
1610612743,2007,00,Steven Hunter,Steven,steven-hunter,45,F-C,7-0,240,"OCT 31, 1981",26.0,6,DePaul,2212,,0
