TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612754,2018,00,Darren Collison,Darren,darren-collison,2,G,6-0,175,"AUG 23, 1987",31.0,9,UCLA,201954,
1610612754,2018,00,Aaron Holiday,Aaron,aaron-holiday,3,G,6-1,185,"SEP 30, 1996",22.0,R,UCLA,1628988,
1610612754,2018,00,Victor Oladipo,Victor,victor-oladipo,4,G,6-4,210,"MAY 04, 1992",27.0,5,Indiana,203506,
1610612754,2018,00,Edmond Sumner,Edmond,edmond-sumner,5,G,6-6,176,"DEC 31, 1995",23.0,1,Xavier,1628410,
1610612754,2018,00,Cory Joseph,Cory,cory-joseph,6,G,6-3,193,"AUG 20, 1991",27.0,7,Texas,202709,
1610612754,2018,00,Kyle O'Quinn,Kyle,kyle-oquinn,10,C,6-10,250,"MAR 26, 1990",29.0,6,Norfolk State,203124,
1610612754,2018,00,Domantas Sabonis,Domantas,domantas-sabonis,11,F,6-11,240,"MAY 03, 1996",23.0,2,Gonzaga,1627734,
1610612754,2018,00,Doug McDermott,Doug,doug-mcdermott,20,F,6-8,225,"JAN 03, 1992",27.0,4,Creighton,203926,
1610612754,2018,00,Thaddeus Young,Thaddeus,thaddeus-young,21,F,6-8,221,"JUN 21, 1988",31.0,11,Georgia Tech,201152,
1610612754,2018,00,T.J. Leaf,T.J.,tj-leaf,22,F,6-10,225,"APR 30, 1997",22.0,1,UCLA,1628388,
1610612754,2018,00,Wesley Matthews,Wesley,wesley-matthews,23,G-F,6-5,220,"OCT 14, 1986",32.0,9,Marquette,202083,
1610612754,2018,00,Alize Johnson,Alize,alize-johnson,24,F,6-9,212,"APR 22, 1996",23.0,R,Missouri State,1628993,
1610612754,2018,00,Davon Reed,Davon,davon-reed,32,G,6-5,208,"JUN 11, 1995",24.0,1,Miami,1628432,
1610612754,2018,00,Myles Turner,Myles,myles-turner,33,C-F,6-11,250,"MAR 24, 1996",23.0,3,Texas,1626167,
1610612754,2018,00,Bojan Bogdanovic,Bojan,bojan-bogdanovic,44,F,6-8,216,"APR 18, 1989",30.0,4,Fenerbahce,202711,
