TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612747,2014,00,Nick Young,Nick,nick-young,0,F-G,6-7,210,"JUN 01, 1985",30.0,7,Southern California,201156,
1610612747,2014,00,Wayne Ellington,Wayne,wayne-ellington,2,G,6-4,200,"NOV 29, 1987",27.0,5,North Carolina,201961,
1610612747,2014,00,Ryan Kelly,Ryan,ryan-kelly,4,F,6-11,230,"APR 09, 1991",24.0,1,Duke,203527,
1610612747,2014,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,258,"NOV 20, 1981",33.0,12,Duke,2430,
1610612747,2014,00,Jordan Clarkson,Jordan,jordan-clarkson,6,G,6-5,185,"JUN 07, 1992",23.0,R,Missouri,203903,
1610612747,2014,00,Ronnie Price,Ronnie,ronnie-price,9,G,6-2,190,"JUN 21, 1983",32.0,9,Utah Valley,101179,
1610612747,2014,00,Wesley Johnson,Wesley,wesley-johnson,11,F,6-7,215,"JUL 11, 1987",27.0,4,Syracuse,202325,
1610612747,2014,00,Vander Blue,Vander,vander-blue,12,G,6-4,200,"JUL 17, 1992",22.0,1,Marquette,203505,
1610612747,2014,00,Jabari Brown,Jabari,jabari-brown,15,G,6-5,214,"DEC 18, 1992",22.0,R,Missouri,203913,
1610612747,2014,00,Jeremy Lin,Jeremy,jeremy-lin,17,G,6-3,200,"AUG 23, 1988",26.0,4,Harvard,202391,
1610612747,2014,00,Ed Davis,Ed,ed-davis,21,F,6-10,240,"JUN 05, 1989",26.0,4,North Carolina,202334,
1610612747,2014,00,Kobe Bryant,Kobe,kobe-bryant,24,G,6-6,212,"AUG 23, 1978",36.0,18,Lower Merion HS (PA),977,
1610612747,2014,00,Jordan Hill,Jordan,jordan-hill,27,C,6-10,235,"JUL 27, 1987",27.0,5,Arizona,201941,
1610612747,2014,00,Tarik Black,Tarik,tarik-black,28,C-F,6-11,257,"NOV 22, 1991",23.0,R,Kansas,204028,
1610612747,2014,00,Julius Randle,Julius,julius-randle,30,F,6-9,250,"NOV 29, 1994",20.0,R,Kentucky,203944,
1610612747,2014,00,Robert Sacre,Robert,robert-sacre,50,C,7-0,270,"JUN 06, 1989",26.0,2,Gonzaga,203135,
