TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612759,2017,00,Kyle Anderson,Kyle,kyle-anderson,1,F,6-9,230,"SEP 20, 1993",24.0,3,UCLA,203937,
1610612759,2017,00,Kawhi Leonard,Kawhi,kawhi-leonard,2,F,6-7,230,"JUN 29, 1991",27.0,6,San Diego State,202695,
1610612759,2017,00,Brandon Paul,Brandon,brandon-paul,3,G,6-4,200,"APR 30, 1991",27.0,R,Illinois,203464,
1610612759,2017,00,Derrick White,Derrick,derrick-white,4,G,6-4,190,"JUL 02, 1994",23.0,R,Colorado,1628401,
1610612759,2017,00,Dejounte Murray,Dejounte,dejounte-murray,5,G,6-5,170,"SEP 19, 1996",21.0,1,Washington,1627749,
1610612759,2017,00,Patty Mills,Patty,patty-mills,8,G,6-0,185,"AUG 11, 1988",29.0,8,St. Mary's,201988,
1610612759,2017,00,Tony Parker,Tony,tony-parker,9,G,6-2,185,"MAY 17, 1982",36.0,16,Paris Basket Racing,2225,
1610612759,2017,00,Matt Costello,Matt,matt-costello,10,F-C,6-10,240,"AUG 05, 1993",24.0,R,Michigan State,1627856,
1610612759,2017,00,Bryn Forbes,Bryn,bryn-forbes,11,G,6-3,190,"JUL 23, 1993",24.0,1,Michigan State,1627854,
1610612759,2017,00,LaMarcus Aldridge,LaMarcus,lamarcus-aldridge,12,F,6-11,260,"JUL 19, 1985",32.0,11,University of Texas at Austin,200746,
1610612759,2017,00,Danny Green,Danny,danny-green,14,G-F,6-6,215,"JUN 22, 1987",31.0,8,North Carolina,201980,
1610612759,2017,00,Pau Gasol,Pau,pau-gasol,16,C,7-0,250,"JUL 06, 1980",37.0,16,FC Barcelona,2200,
1610612759,2017,00,Manu Ginobili,Manu,manu-ginobili,20,G,6-6,205,"JUL 28, 1977",40.0,15,Virtus Bologna,1938,
1610612759,2017,00,Rudy Gay,Rudy,rudy-gay,22,F,6-8,230,"AUG 17, 1986",31.0,11,Connecticut,200752,
1610612759,2017,00,Darrun Hilliard,Darrun,darrun-hilliard,24,G,6-6,220,"APR 13, 1993",25.0,2,Villanova,1626199,
1610612759,2017,00,Davis Bertans,Davis,davis-bertans,42,C-F,6-10,210,"NOV 12, 1992",25.0,1,Baskonia,202722,
1610612759,2017,00,Joffrey Lauvergne,Joffrey,joffrey-lauvergne,77,C,6-11,260,"SEP 30, 1991",26.0,3,Khimki,203530,
