TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612761,2011,00,James Johnson,James,james-johnson,2,F,6-9,248,"FEB 20, 1987",25.0,2,Wake Forest,201949,
1610612761,2011,00,Gary Forbes,Gary,gary-forbes,3,F,6-7,220,"FEB 25, 1985",27.0,1,Massachusetts,201814,
1610612761,2011,00,Jerryd Bayless,Jerryd,jerryd-bayless,5,G,6-3,208,"AUG 20, 1988",23.0,3,Arizona,201573,
1610612761,2011,00,Alan Anderson,Alan,alan-anderson,6,F-G,6-6,220,"OCT 16, 1982",29.0,2,Michigan State,101187,
1610612761,2011,00,Andrea Bargnani,Andrea,andrea-bargnani,7,F-C,7-0,256,"OCT 26, 1985",26.0,5,Benetton Treviso,200745,
1610612761,2011,00,Jose Calderon,Jose,jose-calderon,8,G,6-3,211,"SEP 28, 1981",30.0,6,Tau Ceramica,101181,
1610612761,2011,00,DeMar DeRozan,DeMar,demar-derozan,10,G,6-7,216,"AUG 07, 1989",22.0,2,Southern California,201942,
1610612761,2011,00,Linas Kleiza,Linas,linas-kleiza,11,F-G,6-8,234,"JAN 03, 1985",27.0,5,Missouri,101132,
1610612761,2011,00,Amir Johnson,Amir,amir-johnson,15,C-F,6-9,210,"MAY 01, 1987",25.0,6,Westchester HS (CA),101161,
1610612761,2011,00,Ben Uzoh,Ben,ben-uzoh,18,G,6-3,205,"MAR 18, 1988",24.0,1,Tulsa,202386,
1610612761,2011,00,Jamaal Magloire,Jamaal,jamaal-magloire,21,C,6-11,265,"MAY 21, 1978",34.0,11,Kentucky,2048,
1610612761,2011,00,Ed Davis,Ed,ed-davis,32,F,6-10,232,"JUN 05, 1989",23.0,1,North Carolina,202334,
1610612761,2011,00,Aaron Gray,Aaron,aaron-gray,34,C,7-0,270,"DEC 07, 1984",27.0,4,Pittsburgh,201189,
1610612761,2011,00,Solomon Alabi,Solomon,solomon-alabi,50,C,7-1,252,"MAR 21, 1988",24.0,1,Florida State,202374,
