TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612752,2017,00,Enes Freedom,Enes,enes-freedom,00,C,6-11,245,"MAY 20, 1992",26.0,6,Fenerbahce,202683,
1610612752,2017,00,Troy Williams,Troy,troy-williams,0,F,6-7,218,"DEC 30, 1994",23.0,1,Indiana,1627786,
1610612752,2017,00,Emmanuel Mudiay,Emmanuel,emmanuel-mudiay,1,G,6-5,200,"MAR 05, 1996",22.0,2,Guangdong,1626144,
1610612752,2017,00,Luke Kornet,Luke,luke-kornet,2,F-C,7-1,250,"JUL 15, 1995",22.0,R,Vanderbilt,1628436,
1610612752,2017,00,Tim Hardaway Jr.,Tim,tim-hardaway-jr,3,F-G,6-6,205,"MAR 16, 1992",26.0,4,Michigan,203501,
1610612752,2017,00,Isaiah Hicks,Isaiah,isaiah-hicks,4,F,6-9,242,"JUL 24, 1994",23.0,R,North Carolina,1628439,
1610612752,2017,00,Courtney Lee,Courtney,courtney-lee,5,G,6-5,200,"OCT 03, 1985",32.0,9,Western Kentucky,201584,
1610612752,2017,00,Kristaps Porziņģis,Kristaps,kristaps-porziņģis,6,F-C,7-3,240,"AUG 02, 1995",22.0,2,Cajasol Sevilla,204001,
1610612752,2017,00,Michael Beasley,Michael,michael-beasley,8,F,6-9,235,"JAN 09, 1989",29.0,9,Kansas State,201563,
1610612752,2017,00,Kyle O'Quinn,Kyle,kyle-oquinn,9,C-F,6-10,250,"MAR 26, 1990",28.0,5,Norfolk State,203124,
1610612752,2017,00,Frank Ntilikina,Frank,frank-ntilikina,11,G,6-5,190,"JUL 28, 1998",19.0,R,Strasbourg IG,1628373,
1610612752,2017,00,Joakim Noah,Joakim,joakim-noah,13,C,6-11,230,"FEB 25, 1985",33.0,10,Florida,201149,
1610612752,2017,00,Damyean Dotson,Damyean,damyean-dotson,21,G,6-5,210,"MAY 06, 1994",24.0,R,Houston,1628422,
1610612752,2017,00,Trey Burke,Trey,trey-burke,23,G,6-1,191,"NOV 12, 1992",25.0,4,Michigan,203504,
1610612752,2017,00,Ron Baker,Ron,ron-baker,31,G,6-4,220,"MAR 30, 1993",25.0,1,Wichita State,1627758,
1610612752,2017,00,Lance Thomas,Lance,lance-thomas,42,F,6-8,235,"APR 24, 1988",30.0,6,Duke,202498,
1610612752,2017,00,Jarrett Jack,Jarrett,jarrett-jack,55,G,6-3,200,"OCT 28, 1983",34.0,12,Georgia Tech,101127,
