TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612755,2018,00,Mike Scott,Mike,mike-scott,1,F,6-8,237,"JUL 16, 1988",30.0,6,Virginia,203118,
1610612755,2018,00,Amir Johnson,Amir,amir-johnson,5,C-F,6-9,240,"MAY 01, 1987",32.0,13,Westchester HS (CA),101161,
1610612755,2018,00,Haywood Highsmith,Haywood,haywood-highsmith,7,F,6-7,220,"DEC 09, 1996",22.0,R,Wheeling Jesuit,1629312,
1610612755,2018,00,Zhaire Smith,Zhaire,zhaire-smith,8,G,6-4,199,"JUN 04, 1999",20.0,R,Texas Tech,1629015,
1610612755,2018,00,James Ennis III,James,james-ennis-iii,11,F,6-7,210,"JUL 01, 1990",28.0,4,Cal State-Long Beach,203516,
1610612755,2018,00,T.J. McConnell,T.J.,tj-mcconnell,12,G,6-2,190,"MAR 25, 1992",27.0,3,Arizona,204456,
1610612755,2018,00,Jonathon Simmons,Jonathon,jonathon-simmons,14,F,6-6,195,"SEP 14, 1989",29.0,3,Houston,203613,
1610612755,2018,00,JJ Redick,JJ,jj-redick,17,G,6-4,200,"JUN 24, 1984",35.0,12,Duke,200755,
1610612755,2018,00,Shake Milton,Shake,shake-milton,18,G,6-6,207,"SEP 26, 1996",22.0,R,Southern Methodist,1629003,
1610612755,2018,00,Joel Embiid,Joel,joel-embiid,21,F-C,7-0,250,"MAR 16, 1994",25.0,2,Kansas,203954,#3 Pick in 2014 Draft
1610612755,2018,00,Jimmy Butler III,Jimmy,jimmy-butler-iii,23,G-F,6-8,232,"SEP 14, 1989",29.0,7,Marquette,202710,
1610612755,2018,00,Ben Simmons,Ben,ben-simmons,25,G-F,6-10,230,"JUL 20, 1996",22.0,1,Louisiana State,1627732,
1610612755,2018,00,Furkan Korkmaz,Furkan,furkan-korkmaz,30,G-F,6-7,190,"JUL 24, 1997",21.0,1,Anadolu Efes,1627788,
1610612755,2018,00,Tobias Harris,Tobias,tobias-harris,33,F,6-9,235,"JUL 15, 1992",26.0,7,Tennessee,202699,
1610612755,2018,00,Jonah Bolden,Jonah,jonah-bolden,43,F,6-10,220,"JAN 02, 1996",23.0,R,UCLA,1628413,
1610612755,2018,00,Boban Marjanovic,Boban,boban-marjanovic,51,C,7-3,290,"AUG 15, 1988",30.0,3,Crvena zvezda,1626246,
1610612755,2018,00,Greg Monroe,Greg,greg-monroe,55,C,6-11,265,"JUN 04, 1990",29.0,8,Georgetown,202328,
