TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612764,2006,00,Gilbert Arenas,Gilbert,gilbert-arenas,0,G,6-4,215,"JAN 06, 1982",25.0,5,Arizona,2240,,0
1610612764,2006,00,DeShawn Stevenson,DeShawn,deshawn-stevenson,2,G,6-5,218,"APR 03, 1981",26.0,6,Washington Union HS (CA),2052,,0
1610612764,2006,00,Caron Butler,Caron,caron-butler,3,F,6-7,228,"MAR 13, 1980",27.0,4,Connecticut,2406,,0
1610612764,2006,00,Antawn Jamison,Antawn,antawn-jamison,4,F,6-9,235,"JUN 12, 1976",31.0,8,North Carolina,1712,,0
1610612764,2006,00,Antonio Daniels,Antonio,antonio-daniels,6,G,6-4,205,"MAR 19, 1975",32.0,9,Bowling Green,1498,,0
1610612764,2006,00,Roger Mason Jr.,Roger,roger-mason-jr,8,G,6-5,212,"SEP 10, 1980",26.0,2,Virginia,2427,,0
1610612764,2006,00,Darius Songaila,Darius,darius-songaila,9,F,6-9,248,"FEB 14, 1978",29.0,3,Wake Forest,2443,,0
1610612764,2006,00,Donell Taylor,Donell,donell-taylor,21,G,6-5,193,"JUL 26, 1982",24.0,1,Alabama-Birmingham,101182,,0
1610612764,2006,00,Jarvis Hayes,Jarvis,jarvis-hayes,24,F,6-8,228,"AUG 09, 1981",25.0,3,Georgia,2553,,0
1610612764,2006,00,Andray Blatche,Andray,andray-blatche,32,F,6-11,248,"AUG 22, 1986",20.0,1,South Kent HS (CT),101154,,0
1610612764,2006,00,Brendan Haywood,Brendan,brendan-haywood,33,C,7-0,263,"NOV 27, 1979",27.0,5,North Carolina,2217,,0
1610612764,2006,00,Etan Thomas,Etan,etan-thomas,36,C,6-10,260,"APR 01, 1978",29.0,5,Syracuse,2041,,0
1610612764,2006,00,Mike Hall,Mike,mike-hall,42,F,6-8,230,"JUN 05, 1984",23.0,R,George Washington,200837,,0
1610612764,2006,00,Michael Ruffin,Michael,michael-ruffin,51,C-F,6-8,248,"JAN 21, 1977",30.0,6,Tulsa,1913,,0
1610612764,2006,00,Calvin Booth,Calvin,calvin-booth,52,C,6-11,250,"MAY 07, 1976",31.0,7,Penn State,1916,,0
