TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612752,1995,00,John Starks,John,john-starks,3,G,6-5,185,"AUG 10, 1965",30.0,6,Oklahoma State,317,,0
1610612752,1995,00,J.R. Reid,J.R.,jr-reid,7,F-C,6-10,250,"MAR 31, 1968",28.0,6,North Carolina,462,,0
1610612752,1995,00,Derek Harper,Derek,derek-harper,11,G,6-4,206,"OCT 13, 1961",34.0,12,Illinois,157,,0
1610612752,1995,00,Anthony Mason,Anthony,anthony-mason,14,F,6-8,250,"DEC 14, 1966",29.0,6,Tennessee State,193,,0
1610612752,1995,00,Ronnie Grandison,Ronnie,ronnie-grandison,20,F,6-6,220,"JUL 09, 1964",31.0,3,New Orleans,97,,0
1610612752,1995,00,Charlie Ward,Charlie,charlie-ward,21,G,6-2,190,"OCT 12, 1970",25.0,1,Florida State,369,,0
1610612752,1995,00,Gary Grant,Gary,gary-grant,23,G,6-3,185,"APR 21, 1965",31.0,7,Michigan,202,,0
1610612752,1995,00,Herb Williams,Herb,herb-williams,32,C,6-11,260,"FEB 16, 1958",38.0,14,Ohio State,1006,,0
1610612752,1995,00,Patrick Ewing,Patrick,patrick-ewing,33,C,7-0,240,"AUG 05, 1962",33.0,10,Georgetown,121,,0
1610612752,1995,00,Charles Oakley,Charles,charles-oakley,34,F,6-9,245,"DEC 18, 1963",32.0,10,Virginia Union,891,,0
1610612752,1995,00,Willie Anderson,Willie,willie-anderson,40,F-G,6-8,200,"JAN 08, 1967",29.0,7,Georgia,335,,0
1610612752,1995,00,Hubert Davis,Hubert,hubert-davis,44,G,6-5,183,"MAY 17, 1970",26.0,3,North Carolina,93,,0
