TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612752,2022,00,Obi Toppin,Obi,obi-toppin,1,F,6-9,220,"MAR 04, 1998",25.0,2,Dayton,1630167,
1610612752,2022,00,Miles McBride,Miles,miles-mcbride,2,G,6-2,195,"SEP 08, 2000",22.0,1,West Virginia,1630540,Draft Rights Traded from OKC on 07/30/21
1610612752,2022,00,Trevor Keels,Trevor,trevor-keels,3,G,6-4,221,"AUG 26, 2003",19.0,R,Duke,1631211,
1610612752,2022,00,Josh Hart,Josh,josh-hart,3,G,6-4,215,"MAR 06, 1995",28.0,5,Villanova,1628404,Traded from POR on 02/09/23
1610612752,2022,00,Derrick Rose,Derrick,derrick-rose,4,G,6-3,200,"OCT 04, 1988",34.0,13,Memphis,201565,
1610612752,2022,00,Duane Washington Jr.,Duane,duane-washington-jr,4,G,6-2,197,"MAR 24, 2000",23.0,1,Ohio State,1630613,
1610612752,2022,00,Immanuel Quickley,Immanuel,immanuel-quickley,5,G,6-2,190,"JUN 17, 1999",24.0,2,Kentucky,1630193,
1610612752,2022,00,Quentin Grimes,Quentin,quentin-grimes,6,G,6-5,210,"MAY 08, 2000",23.0,1,Houston,1629656,
1610612752,2022,00,DaQuan Jeffries,DaQuan,daquan-jeffries,8,G-F,6-5,222,"AUG 30, 1997",25.0,3,Tulsa,1629610,
1610612752,2022,00,RJ Barrett,RJ,rj-barrett,9,F-G,6-6,214,"JUN 14, 2000",23.0,3,Duke,1629628,
1610612752,2022,00,Jalen Brunson,Jalen,jalen-brunson,11,G,6-2,190,"AUG 31, 1996",26.0,4,Villanova,1628973,Signed on 07/12/22
1610612752,2022,00,Evan Fournier,Evan,evan-fournier,13,G-F,6-6,205,"OCT 29, 1992",30.0,10,Poitiers Basket 86,203095,
1610612752,2022,00,Isaiah Roby,Isaiah,isaiah-roby,18,F,6-8,230,"FEB 03, 1998",25.0,3,Nebraska,1629676,
1610612752,2022,00,Mitchell Robinson,Mitchell,mitchell-robinson,23,C-F,7-0,240,"APR 01, 1998",25.0,4,Western Kentucky,1629011,#36 Pick in 2018 Draft
1610612752,2022,00,Julius Randle,Julius,julius-randle,30,F-C,6-8,250,"NOV 29, 1994",28.0,8,Kentucky,203944,
1610612752,2022,00,Jericho Sims,Jericho,jericho-sims,45,C,6-10,250,"OCT 20, 1998",24.0,1,Texas,1630579,
1610612752,2022,00,Isaiah Hartenstein,Isaiah,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",25.0,4,Zalgiris,1628392,
