TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612749,1981,00,Junior Bridgeman,Junior,junior-bridgeman,2,F,6-5,210,"SEP 17, 1953",28.0,6,Louisville,76252,,0
1610612749,1981,00,Quinn Buckner,Quinn,quinn-buckner,21,G,6-3,190,"AUG 20, 1954",27.0,5,Indiana,76296,,0
1610612749,1981,00,Harvey Catchings,Harvey,harvey-catchings,42,C,6-9,218,"SEP 02, 1951",30.0,7,Hardin-Simmons,76365,,0
1610612749,1981,00,Jeffrey Crompton,Jeffrey,jeffrey-crompton,54,C,6-11,280,"JUL 04, 1955",26.0,2,North Carolina,76474,,0
1610612749,1981,00,Pat Cummings,Pat,pat-cummings,6,C,6-9,230,"JUL 11, 1956",25.0,2,Cincinnati,76483,,0
1610612749,1981,00,Bob Dandridge,Bob,bob-dandridge,10,F,6-6,195,"NOV 15, 1947",34.0,12,Norfolk State,76500,,0
1610612749,1981,00,Marques Johnson,Marques,marques-johnson,8,F,6-7,218,"FEB 08, 1956",26.0,4,UCLA,77160,,0
1610612749,1981,00,Mickey Johnson,Mickey,mickey-johnson,43,F,6-10,190,"AUG 31, 1952",29.0,7,Aurora,77168,,0
1610612749,1981,00,Bob Lanier,Bob,bob-lanier,16,C,6-11,250,"SEP 10, 1948",33.0,11,St. Bonaventure,600005,,0
1610612749,1981,00,Alton Lister,Alton,alton-lister,53,C,7-0,240,"OCT 01, 1958",23.0,R,Arizona State,175,,0
1610612749,1981,00,Scott May,Scott,scott-may,7,F,6-6,215,"MAR 19, 1954",28.0,5,Indiana,77490,,0
1610612749,1981,00,Sidney Moncrief,Sidney,sidney-moncrief,4,G,6-4,180,"SEP 21, 1957",24.0,2,Arkansas,77626,,0
1610612749,1981,00,Robert Smith,Robert,robert-smith,5,G,5-11,165,"MAR 10, 1955",27.0,4,UNLV,78204,,0
1610612749,1981,00,Kevin Stacom,Kevin,kevin-stacom,20,G,6-3,185,"SEP 04, 1951",30.0,5,Providence,78237,,0
1610612749,1981,00,Brian Winters,Brian,brian-winters,32,G,6-4,185,"MAR 01, 1952",30.0,7,South Carolina,78600,,0
