TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612760,2012,00,Russell Westbrook,Russell,russell-westbrook,0,G,6-3,187,"NOV 12, 1988",24.0,4,UCLA,201566,
1610612760,2012,00,Thabo Sefolosha,Thabo,thabo-sefolosha,2,G,6-7,215,"MAY 02, 1984",29.0,6,Angelico Biella,200757,
1610612760,2012,00,Perry Jones III,Perry,perry-jones-iii,3,F,6-11,235,"SEP 24, 1991",21.0,R,Baylor,203103,
1610612760,2012,00,Nick Collison,Nick,nick-collison,4,F-C,6-10,255,"OCT 26, 1980",32.0,8,Kansas,2555,
1610612760,2012,00,Kendrick Perkins,Kendrick,kendrick-perkins,5,C,6-10,270,"NOV 10, 1984",28.0,9,Clifton J. Ozen HS (TX),2570,
1610612760,2012,00,Derek Fisher,Derek,derek-fisher,6,G,6-1,210,"AUG 09, 1974",38.0,16,Arkansas-Little Rock,965,
1610612760,2012,00,Ronnie Brewer,Ronnie,ronnie-brewer,8,F,6-7,225,"MAR 20, 1985",28.0,6,Arkansas,200758,
1610612760,2012,00,Serge Ibaka,Serge,serge-ibaka,9,F-C,6-10,235,"SEP 18, 1989",23.0,3,Ricoh Manresa,201586,
1610612760,2012,00,Jeremy Lamb,Jeremy,jeremy-lamb,11,G-F,6-5,180,"MAY 30, 1992",21.0,R,Connecticut,203087,
1610612760,2012,00,Reggie Jackson,Reggie,reggie-jackson,15,G,6-3,208,"APR 16, 1990",23.0,1,Boston College,202704,
1610612760,2012,00,Kevin Martin,Kevin,kevin-martin,23,G,6-7,185,"FEB 01, 1983",30.0,8,Western Carolina,2755,
1610612760,2012,00,DeAndre Liggins,DeAndre,deandre-liggins,25,G,6-6,209,"MAR 31, 1988",25.0,1,Kentucky,202732,
1610612760,2012,00,Daniel Orton,Daniel,daniel-orton,33,C,6-10,255,"AUG 06, 1990",22.0,1,Kentucky,202350,
1610612760,2012,00,Hasheem Thabeet,Hasheem,hasheem-thabeet,34,C,7-3,263,"FEB 16, 1987",26.0,3,Connecticut,201934,
1610612760,2012,00,Kevin Durant,Kevin,kevin-durant,35,F,6-9,235,"SEP 29, 1988",24.0,5,Texas,201142,
