TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612737,1985,00,John Battle,John,john-battle,12,G,6-2,175,"NOV 09, 1962",23.0,R,Rutgers,174,,0
1610612737,1985,00,Antoine Carr,Antoine,antoine-carr,33,F,6-9,225,"JUL 23, 1961",24.0,1,Wichita State,156,,0
1610612737,1985,00,Lorenzo Charles,Lorenzo,lorenzo-charles,43,F,6-7,225,"NOV 25, 1963",22.0,R,North Carolina State,76384,,0
1610612737,1985,00,Johnny Davis,Johnny,johnny-davis,16,G,6-2,170,"OCT 21, 1955",30.0,9,Dayton,76526,,0
1610612737,1985,00,Scott Hastings,Scott,scott-hastings,44,F,6-10,235,"JUN 03, 1960",26.0,3,Arkansas,76968,,0
1610612737,1985,00,Eddie Johnson,Eddie,eddie-johnson,3,G,6-2,180,"FEB 24, 1955",31.0,8,Auburn,77144,,0
1610612737,1985,00,Jon Koncak,Jon,jon-koncak,32,C,7-0,250,"MAY 17, 1963",23.0,R,Southern Methodist,402,,0
1610612737,1985,00,Cliff Levingston,Cliff,cliff-levingston,53,F,6-8,210,"JAN 04, 1961",25.0,3,Wichita State,77377,,0
1610612737,1985,00,Doc Rivers,Doc,doc-rivers,25,G,6-4,185,"OCT 13, 1961",24.0,2,Marquette,470,,0
1610612737,1985,00,Tree Rollins,Tree,tree-rollins,30,C,7-1,235,"JUN 16, 1955",31.0,8,Clemson,78014,,0
1610612737,1985,00,Spud Webb,Spud,spud-webb,4,G,5-7,133,"JUL 13, 1963",22.0,R,North Carolina State,892,,0
1610612737,1985,00,Dominique Wilkins,Dominique,dominique-wilkins,21,F,6-8,200,"JAN 12, 1960",26.0,3,Georgia,1122,,0
1610612737,1985,00,Ray Williams,Ray,ray-williams,1,G,6-3,188,"OCT 14, 1954",31.0,8,Minnesota,78571,,0
1610612737,1985,00,Kevin Willis,Kevin,kevin-willis,42,F-C,7-0,245,"SEP 06, 1962",23.0,1,Michigan State,788,,0
1610612737,1985,00,Randy Wittman,Randy,randy-wittman,10,G,6-6,210,"OCT 28, 1959",26.0,2,Indiana,1456,,0
