TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612737,1999,00,Cal Bowdler,Cal,cal-bowdler,3,F,6-10,245,"MAR 31, 1977",23.0,R,Old Dominion,1898,,0
1610612737,1999,00,Chris Crawford,Chris,chris-crawford,4,F,6-9,235,"MAY 13, 1975",25.0,2,Marquette,1544,,0
1610612737,1999,00,Dion Glover,Dion,dion-glover,5,G,6-5,228,"OCT 22, 1978",21.0,R,Georgia Tech,1901,,0
1610612737,1999,00,Roshown McLeod,Roshown,roshown-mcleod,7,F,6-8,221,"NOV 17, 1975",24.0,1,Duke,1728,,0
1610612737,1999,00,Drew Barry,Drew,drew-barry,10,G,6-5,191,"FEB 17, 1973",27.0,2,Georgia Tech,1003,,0
1610612737,1999,00,Bimbo Coles,Bimbo,bimbo-coles,12,G,6-2,182,"APR 22, 1968",32.0,9,Virginia Tech,902,,0
1610612737,1999,00,LaPhonso Ellis,LaPhonso,laphonso-ellis,20,F,6-8,240,"MAY 05, 1970",30.0,7,Notre Dame,111,,0
1610612737,1999,00,Jim Jackson,Jim,jim-jackson,22,G,6-6,220,"OCT 14, 1970",29.0,7,Ohio State,754,,0
1610612737,1999,00,Jason Terry,Jason,jason-terry,31,G,6-2,172,"SEP 15, 1977",22.0,R,Arizona,1891,,0
1610612737,1999,00,Lorenzen Wright,Lorenzen,lorenzen-wright,42,C-F,6-11,240,"NOV 04, 1975",24.0,3,Memphis,953,,0
1610612737,1999,00,Alan Henderson,Alan,alan-henderson,44,F,6-9,235,"DEC 02, 1972",27.0,4,Indiana,673,,0
1610612737,1999,00,Dikembe Mutombo,Dikembe,dikembe-mutombo,55,C,7-2,261,"JUN 25, 1966",34.0,8,Georgetown,87,,0
