TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612743,2018,00,Isaiah Thomas,Isaiah,isaiah-thomas,0,G,5-9,185,"FEB 07, 1989",30.0,7,Washington,202738,
1610612743,2018,00,Michael Porter Jr.,Michael,michael-porter-jr,1,F,6-10,210,"JUN 29, 1998",21.0,R,Missouri,1629008,
1610612743,2018,00,Torrey Craig,Torrey,torrey-craig,3,F,6-7,215,"DEC 19, 1990",28.0,1,South Carolina Upstate,1628470,
1610612743,2018,00,Paul Millsap,Paul,paul-millsap,4,F,6-8,246,"FEB 10, 1985",34.0,12,Louisiana Tech,200794,
1610612743,2018,00,Will Barton,Will,will-barton,5,G,6-6,190,"JAN 06, 1991",28.0,6,Memphis,203115,
1610612743,2018,00,Brandon Goodwin,Brandon,brandon-goodwin,6,G,6-2,180,"OCT 02, 1995",23.0,R,Florida Gulf Coast,1629164,
1610612743,2018,00,Trey Lyles,Trey,trey-lyles,7,F,6-10,234,"NOV 05, 1995",23.0,3,Kentucky,1626168,
1610612743,2018,00,Jarred Vanderbilt,Jarred,jarred-vanderbilt,8,F,6-9,214,"APR 03, 1999",20.0,R,Kentucky,1629020,
1610612743,2018,00,Monté Morris,Monté,monté-morris,11,G,6-3,175,"JUN 27, 1995",24.0,1,Iowa State,1628420,
1610612743,2018,00,Gary Harris,Gary,gary-harris,14,G,6-4,210,"SEP 14, 1994",24.0,4,Michigan State,203914,
1610612743,2018,00,Nikola Jokić,Nikola,nikola-jokić,15,C,7-0,250,"FEB 19, 1995",24.0,3,Mega Basket,203999,#41 Pick in 2014 Draft
1610612743,2018,00,Tyler Lydon,Tyler,tyler-lydon,20,F,6-10,225,"APR 09, 1996",23.0,1,Syracuse,1628399,
1610612743,2018,00,Mason Plumlee,Mason,mason-plumlee,24,F-C,6-11,235,"MAR 05, 1990",29.0,5,Duke,203486,
1610612743,2018,00,Malik Beasley,Malik,malik-beasley,25,G,6-5,195,"NOV 26, 1996",22.0,2,Florida State,1627736,
1610612743,2018,00,Jamal Murray,Jamal,jamal-murray,27,G,6-4,207,"FEB 23, 1997",22.0,2,Kentucky,1627750,#7 Pick in 2016 Draft
1610612743,2018,00,Juancho Hernangomez,Juancho,juancho-hernangomez,41,F,6-9,230,"SEP 28, 1995",23.0,2,Estudiantes,1627823,
1610612743,2018,00,Thomas Welsh,Thomas,thomas-welsh,45,C,7-0,255,"FEB 03, 1996",23.0,R,UCLA,1629118,
