TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612756,1993,00,Danny Ainge,Danny,danny-ainge,22,G,6-5,175,"MAR 17, 1959",35.0,12,Brigham Young,76017,,0
1610612756,1993,00,Charles Barkley,Charles,charles-barkley,34,F,6-6,252,"FEB 20, 1963",31.0,9,Auburn,787,,0
1610612756,1993,00,Cedric Ceballos,Cedric,cedric-ceballos,23,F,6-6,190,"AUG 02, 1969",24.0,3,California State-Fullerton,76,,0
1610612756,1993,00,Duane Cooper,Duane,duane-cooper,10,G,6-1,185,"JUN 25, 1969",25.0,1,Southern California,1030,,0
1610612756,1993,00,A.C. Green,A.C.,ac-green,45,F,6-9,220,"OCT 04, 1963",30.0,8,Oregon State,920,,0
1610612756,1993,00,Skeeter Henry,Skeeter,skeeter-henry,4,G,6-7,190,"DEC 08, 1967",26.0,R,Oklahoma,77003,,0
1610612756,1993,00,Kevin Johnson,Kevin,kevin-johnson,7,G,6-1,180,"MAR 04, 1966",28.0,6,California,134,,0
1610612756,1993,00,Frank Johnson,Frank,frank-johnson,3,G,6-3,185,"NOV 23, 1958",35.0,9,Wake Forest,77146,,0
1610612756,1993,00,Joe Kleine,Joe,joe-kleine,35,C,6-11,255,"JAN 04, 1962",32.0,8,Arkansas,170,,0
1610612756,1993,00,Malcolm Mackey,Malcolm,malcolm-mackey,27,F,6-9,248,"JUL 11, 1970",23.0,R,Georgia Tech,1635,,0
1610612756,1993,00,Dan Majerle,Dan,dan-majerle,9,G,6-6,215,"SEP 09, 1965",28.0,5,Central Michigan,105,,0
1610612756,1993,00,Oliver Miller,Oliver,oliver-miller,25,F-C,6-9,325,"APR 06, 1970",24.0,1,Arkansas,932,,0
1610612756,1993,00,Jerrod Mustaf,Jerrod,jerrod-mustaf,0,F,6-10,238,"OCT 28, 1969",24.0,3,Maryland,1054,,0
1610612756,1993,00,Elliot Perry,Elliot,elliot-perry,2,G,6-0,150,"MAR 28, 1969",25.0,1,Memphis,386,,0
1610612756,1993,00,Mark West,Mark,mark-west,41,C,6-10,230,"NOV 05, 1960",33.0,10,Old Dominion,770,,0
