TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612762,2025,00,Hayden Gray,Hayden,hayden-gray,,G,6-4,190,"MAY 11, 2003",23.0,R,California-San Diego,1643060,Signed on 04/11/26
1610612762,2025,00,Blake Hinson,Blake,blake-hinson,2,F,6-8,230,"DEC 26, 1999",26.0,R,Pittsburgh,1642396,Signed on 02/09/26
1610612762,2025,00,Keyonte George,Keyonte,keyonte-george,3,G,6-4,185,"NOV 08, 2003",22.0,2,Baylor,1641718,#16 Pick in 2023 Draft
1610612762,2025,00,Cody Williams,Cody,cody-williams,5,F,6-8,190,"NOV 20, 2004",21.0,1,Colorado,1642262,#10 Pick in 2024 Draft
1610612762,2025,00,Isaiah Collier,Isaiah,isaiah-collier,8,G,6-4,210,"OCT 08, 2004",21.0,1,Southern California,1642268,#29 Pick in 2024 Draft
1610612762,2025,00,Svi Mykhailiuk,Svi,svi-mykhailiuk,10,G-F,6-7,205,"JUN 10, 1997",29.0,7,Kansas,1629004,Signed on 08/10/24
1610612762,2025,00,Elijah Harkless,Elijah,elijah-harkless,16,G,6-3,195,"FEB 03, 2000",26.0,1,UNLV,1641989,Signed on 01/01/25
1610612762,2025,00,Ace Bailey,Ace,ace-bailey,19,F,6-9,200,"AUG 13, 2006",19.0,R,Rutgers,1642846,#5 Pick in 2025 Draft
1610612762,2025,00,Jaren Jackson Jr.,Jaren,jaren-jackson-jr,20,F-C,6-10,242,"SEP 15, 1999",26.0,7,Michigan State,1628991,Traded from MEM on 02/03/26
1610612762,2025,00,Bez Mbeng,Bez,bez-mbeng,21,G,6-4,185,"MAY 02, 2003",23.0,R,Yale,1643016,Signed on 03/13/26
1610612762,2025,00,Kyle Filipowski,Kyle,kyle-filipowski,22,C,6-11,250,"NOV 07, 2003",22.0,1,Duke,1642271,#32 Pick in 2024 Draft
1610612762,2025,00,Lauri Markkanen,Lauri,lauri-markkanen,23,F-C,7-1,240,"MAY 22, 1997",29.0,8,Arizona,1628374,Traded from CLE on 09/03/22
1610612762,2025,00,Walker Kessler,Walker,walker-kessler,24,C,7-2,245,"JUL 26, 2001",24.0,3,Auburn,1631117,Draft Rights Traded from MIN on 07/06/22
1610612762,2025,00,Brice Sensabaugh,Brice,brice-sensabaugh,28,F,6-6,235,"OCT 30, 2003",22.0,2,Ohio State,1641729,#28 Pick in 2023 Draft
1610612762,2025,00,Jusuf Nurkić,Jusuf,jusuf-nurkić,30,C,6-11,290,"AUG 23, 1994",31.0,11,Cedevita,203994,Traded from CHA on 06/29/25
1610612762,2025,00,Oscar Tshiebwe,Oscar,oscar-tshiebwe,34,F-C,6-8,255,"NOV 27, 1999",26.0,2,Kentucky,1631131,Signed on 08/12/24
1610612762,2025,00,Kevin Love,Kevin,kevin-love,42,F-C,6-10,251,"SEP 07, 1988",37.0,17,UCLA,201567,Traded from MIA on 07/07/25
1610612762,2025,00,John Konchar,John,john-konchar,55,G,6-5,210,"MAR 22, 1996",30.0,6,Indiana-Purdue Fort Wayne,1629723,Traded from MEM on 02/03/26
