TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612762,2008,00,Brevin Knight,Brevin,brevin-knight,2,G,5-10,166,"NOV 08, 1975",33.0,11,Stanford,1510,,0
1610612762,2008,00,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,266,"NOV 20, 1981",27.0,6,Duke,2430,,0
1610612762,2008,00,Deron Williams,Deron,deron-williams,8,G,6-3,207,"JUN 26, 1984",25.0,3,Illinois,101114,,0
1610612762,2008,00,Ronnie Brewer,Ronnie,ronnie-brewer,9,G,6-7,227,"MAR 20, 1985",24.0,2,Arkansas,200758,,0
1610612762,2008,00,Mehmet Okur,Mehmet,mehmet-okur,13,C,6-11,263,"MAY 26, 1979",30.0,6,Efes Pilsen,2246,,0
1610612762,2008,00,Matt Harpring,Matt,matt-harpring,15,F,6-7,230,"MAY 31, 1976",33.0,10,Georgia Tech,1723,,0
1610612762,2008,00,Ronnie Price,Ronnie,ronnie-price,17,G,6-2,184,"JUN 21, 1983",26.0,3,Utah Valley,101179,,0
1610612762,2008,00,Morris Almond,Morris,morris-almond,22,G,6-6,225,"FEB 02, 1985",24.0,1,Rice,201165,,0
1610612762,2008,00,Paul Millsap,Paul,paul-millsap,24,F,6-8,250,"FEB 10, 1985",24.0,2,Louisiana Tech,200794,,0
1610612762,2008,00,Kyle Korver,Kyle,kyle-korver,26,G-F,6-7,212,"MAR 17, 1981",28.0,5,Creighton,2594,,0
1610612762,2008,00,Jarron Collins,Jarron,jarron-collins,31,C,6-11,249,"DEC 02, 1978",30.0,7,Stanford,2260,,0
1610612762,2008,00,CJ Miles,CJ,cj-miles,34,F,6-6,227,"MAR 18, 1987",22.0,3,Skyline HS (TX),101139,,0
1610612762,2008,00,Kosta Koufos,Kosta,kosta-koufos,41,C,7-0,265,"FEB 24, 1989",20.0,R,Ohio State,201585,,0
1610612762,2008,00,Kyrylo Fesenko,Kyrylo,kyrylo-fesenko,44,C,7-1,300,"DEC 24, 1986",22.0,1,Ukraine,201178,,0
1610612762,2008,00,Andrei Kirilenko,Andrei,andrei-kirilenko,47,F,6-9,225,"FEB 18, 1981",28.0,7,CSKA Moscow,1905,,0
