TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612752,1996,00,Chris Childs,Chris,chris-childs,1,G,6-3,195,"NOV 20, 1967",29.0,2,Boise State,164,,0
1610612752,1996,00,Larry Johnson,Larry,larry-johnson,2,F,6-7,263,"MAR 14, 1969",28.0,5,UNLV,913,,0
1610612752,1996,00,John Starks,John,john-starks,3,G,6-5,185,"AUG 10, 1965",31.0,7,Oklahoma State,317,,0
1610612752,1996,00,Scott Brooks,Scott,scott-brooks,4,G,5-11,165,"JUL 31, 1965",31.0,8,California-Irvine,418,,0
1610612752,1996,00,Allan Houston,Allan,allan-houston,20,G,6-6,200,"APR 20, 1971",26.0,3,Tennessee,275,,0
1610612752,1996,00,Charlie Ward,Charlie,charlie-ward,21,G,6-2,190,"OCT 12, 1970",26.0,2,Florida State,369,,0
1610612752,1996,00,Herb Williams,Herb,herb-williams,32,C-F,6-11,260,"FEB 16, 1958",39.0,15,Ohio State,1006,,0
1610612752,1996,00,Patrick Ewing,Patrick,patrick-ewing,33,C,7-0,240,"AUG 05, 1962",34.0,11,Georgetown,121,,0
1610612752,1996,00,Charles Oakley,Charles,charles-oakley,34,F-C,6-9,245,"DEC 18, 1963",33.0,11,Virginia Union,891,,0
1610612752,1996,00,Walter McCarty,Walter,walter-mccarty,40,F,6-10,230,"FEB 01, 1974",23.0,R,Kentucky,962,,0
1610612752,1996,00,John Wallace,John,john-wallace,44,F,6-9,225,"FEB 09, 1974",23.0,R,Syracuse,961,,0
1610612752,1996,00,Buck Williams,Buck,buck-williams,52,F,6-8,225,"MAR 08, 1960",37.0,15,Maryland,433,,0
