TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS
1610612762,1991,00,Ike Austin,Ike,ike-austin,50,C,6-10,288,"AUG 18, 1969",22.0,R,Arizona State,1134,,0
1610612762,1991,00,David Benoit,David,david-benoit,21,F,6-8,220,"MAY 09, 1968",24.0,R,Alabama,128,,0
1610612762,1991,00,Mike Brown,Mike,mike-brown,40,C,6-10,257,"JUL 19, 1963",28.0,5,George Washington,1479,,0
1610612762,1991,00,Tyrone Corbin,Tyrone,tyrone-corbin,23,F,6-6,210,"DEC 31, 1962",29.0,6,DePaul,895,,0
1610612762,1991,00,Corey Crowder,Corey,corey-crowder,15,F,6-5,214,"APR 13, 1969",23.0,R,Kentucky Wesleyan,76482,,0
1610612762,1991,00,Mark Eaton,Mark,mark-eaton,53,C,7-4,275,"JAN 24, 1957",35.0,9,UCLA,76631,,0
1610612762,1991,00,Blue Edwards,Blue,blue-edwards,30,F,6-4,200,"OCT 31, 1965",26.0,2,East Carolina,898,,0
1610612762,1991,00,Jeff Malone,Jeff,jeff-malone,24,G,6-4,205,"JUN 28, 1961",31.0,8,Mississippi State,117,,0
1610612762,1991,00,Karl Malone,Karl,karl-malone,32,F,6-9,259,"JUL 24, 1963",28.0,6,Louisiana Tech,252,,0
1610612762,1991,00,Eric Murdock,Eric,eric-murdock,14,G,6-1,190,"JUN 14, 1968",24.0,R,Providence,785,,0
1610612762,1991,00,Delaney Rudd,Delaney,delaney-rudd,11,G,6-2,180,"NOV 08, 1962",29.0,2,Wake Forest,78035,,0
1610612762,1991,00,John Stockton,John,john-stockton,12,G,6-1,170,"MAR 26, 1962",30.0,7,Gonzaga,304,,0
1610612762,1991,00,Bob Thornton,Bob,bob-thornton,33,F,6-10,225,"JUL 10, 1962",29.0,6,California-Irvine,738,,0
