TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612757,2001,00,Derek Anderson,Derek,derek-anderson,1,G,6-5,195,"JUL 18, 1974",27.0,4,Kentucky,1507,
1610612757,2001,00,Damon Stoudamire,Damon,damon-stoudamire,3,G,5-10,171,"SEP 03, 1973",28.0,6,Arizona,757,
1610612757,2001,00,Bonzi Wells,Bonzi,bonzi-wells,6,G-F,6-5,213,"SEP 28, 1976",25.0,3,Ball State,1719,
1610612757,2001,00,Rick Brunson,Rick,rick-brunson,9,G,6-4,190,"JUN 14, 1972",30.0,4,Temple,1594,
1610612757,2001,00,Erick Barkley,Erick,erick-barkley,12,G,6-1,177,"FEB 21, 1978",24.0,1,St. John's (NY),2057,
1610612757,2001,00,Chris Dudley,Chris,chris-dudley,14,C,6-11,260,"FEB 22, 1965",37.0,14,Yale,201,
1610612757,2001,00,Ruben Patterson,Ruben,ruben-patterson,21,F-G,6-5,224,"JUL 31, 1975",26.0,3,Cincinnati,1739,
1610612757,2001,00,Mitchell Butler,Mitchell,mitchell-butler,23,G,6-5,216,"DEC 15, 1970",31.0,6,UCLA,348,
1610612757,2001,00,Steve Kerr,Steve,steve-kerr,25,G,6-3,180,"SEP 27, 1965",36.0,13,Arizona,70,
1610612757,2001,00,Rasheed Wallace,Rasheed,rasheed-wallace,30,F-C,6-11,225,"SEP 17, 1974",27.0,6,North Carolina,739,
1610612757,2001,00,Scottie Pippen,Scottie,scottie-pippen,33,F-G,6-7,228,"SEP 25, 1965",36.0,14,Central Arkansas,937,
1610612757,2001,00,Dale Davis,Dale,dale-davis,34,C-F,6-11,252,"MAR 25, 1969",33.0,10,Clemson,905,
1610612757,2001,00,Shawn Kemp,Shawn,shawn-kemp,40,F,6-10,280,"NOV 26, 1969",32.0,12,Concord HS (IN),431,
1610612757,2001,00,Ruben Boumtje-Boumtje,Ruben,ruben-boumtje-boumtje,44,C,7-0,245,"MAY 20, 1978",24.0,R,Georgetown,2257,
1610612757,2001,00,Zach Randolph,Zach,zach-randolph,50,F,6-9,270,"JUL 16, 1981",20.0,R,Michigan State,2216,
